Time Period,Bank credit,Securities in bank credit,Treasury and agency securities,Treasury and agency securities: Mortgage-backed securities (MBS),Treasury and agency securities: Non-MBS,Other securities,Other securities: Mortgage-backed securities,Other securities: Non-MBS,Loans and leases in bank credit,Commercial and industrial loans,Real estate loans,Real estate loans: Residential real estate loans,Real estate loans: Residential real estate loans: Revolving home equity loans,Real estate loans: Residential real estate loans: Closed-end residential loans,Real estate loans: Commercial real estate loans,Real estate loans: Commercial real estate loans: Construction and land development loans,Real estate loans: Commercial real estate loans: Secured by farmland,Real estate loans: Commercial real estate loans: Secured by multifamily properties,Real estate loans: Commercial real estate loans: Secured by nonfarm nonresidential properties,Consumer loans,Consumer loans: Credit cards and other revolving plans,Consumer loans: Other consumer loans,Consumer loans: Other consumer loans: Automobile loans,Consumer loans: Other consumer loans: All other consumer loans,Other loans and leases: All other loans and leases,Other loans and leases: All other loans and leases: Loans to nondepository financial institutions,Other loans and leases: All other loans and leases: Other loans not elsewhere classified,LESS: Allowance for loan and lease losses,Cash assets,Total fed funds sold and securities purchased under agreements to resell,Loans to commercial banks,Other assets,Total assets,Deposits,Large time deposits,Other deposits,Borrowings,Net due to related foreign offices,Other liabilities,Total liabilities,Residual (assets less liabilities)
1985-04,348631.5,154416.6,113444.3,,,40972.3,,,194214.9,71213.5,79795.5,,,,,,,,,9297.7,,,,,33908.1,,,,17791.1,,-3902.6,-3866.4,363037.6,320981.8,,241388.4,8281.5,,37698.1,363060.3,-22.7
1985-05,351686.5,155975.3,114726.8,,,41248.5,,,195711.2,71580.3,80802.7,,,,,,,,,9789.4,,,,,33538.8,,,,17857.4,,-3973.5,-4070,365867.9,321634.3,,242560.9,9153.5,,37229.1,364399.9,1468
1985-06,355338.7,156800.1,115012.3,,,41787.9,,,198538.6,71952,81734,,,,,,,,,9695,,,,,35157.6,,,,18154.6,,-4062.6,-4078.5,369804.9,326012,,247056.4,8799.6,,36934,368008.3,1796.6
1985-07,358232.5,158288.5,116077.6,,,42210.9,,,199944.1,72341.9,82745.8,,,,,,,,,9810.1,,,,,35046.3,,,,18004.2,,-4293.9,-3944.8,372360.8,326994,,248417.8,9182.2,,51074,383320.1,-10959.3
1985-08,359413.3,157789.8,114970.9,,,42818.9,,,201623.5,72829.7,83848,,,,,,,,,9789.2,,,,,35156.6,,,,18295.5,,-4527,-3973.3,373786.5,328089.9,,249353.2,10592.6,,51616.3,386647.3,-12860.8
1985-09,360500.2,156886.4,113967.6,,,42918.8,,,203613.8,73562.7,85149.5,,,,,,,,,9541.6,,,,,35360.1,,,,18684.3,,-4447.3,-3927.3,375323.7,331100.7,,251827.2,11186.9,,49282.1,388006.5,-12682.8
1985-10,361666,157880,112818.3,,,45061.7,,,203786,73901.8,86461.9,,,,,,,,,10117.8,,,,,33304.5,,,,18577.9,,-4386.4,-3351.3,377308.7,332706,,253235.1,9555.6,,38336.4,377387.3,-78.6
1985-11,365087.9,157987,111035.5,,,46951.5,,,207100.8,74199.8,87608.4,,,,,,,,,9786.6,,,,,35506,,,,18624.2,,-4294.4,-3784.4,380342.1,335870.8,,255219.8,10635.6,,40765.9,384276.6,-3934.5
1985-12,369656.8,159944.4,109782.4,,,50162,,,209712.4,74807.9,88755.5,,,,,,,,,9557.8,,,,,36591.1,,,,18544.6,,-4068.2,-3834,385234.3,338194.1,,257320.7,13714.8,,42541.5,391598.9,-6364.7
1986-01,375813.7,164453.2,111997.1,,,52456.1,,,211360.5,74453.9,90167.2,,,,,,,,,9205,,,,,37534.4,,,,17576.9,,-4068.4,-3924.6,390230.5,340344.3,,258123.4,11069.4,,51410,403015.1,-12784.7
